De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento,Pred_Para_CodFolha,Pred_Para_DescFolha,Pred_Para_CodEvento,Pred_Para_DescEvento
33,PROVISÃO DE 13º SALÁRIO,15395,P13-PROVISAO ACUM 13º SAL TOTAL ENCAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15400,P13-PROVISAO ACUM 13º SAL TOTAL GERAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15405,P13-PROVISAO ACUM MA 13º SAL PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15410,P13-PROVISAO ACUM MA 13º SAL PARTE VAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15415,P13-PROVISAO ACUM MA 13º SAL TOTAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15420,P13-PROVISAO ACUM MA INSS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15425,P13-PROVISAO ACUM MA FGTS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15428,P13-PROVISAO ACUM MA PIS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15430,P13-PROVISAO ACUM MA 13º SAL TOTAL ENCAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15435,P13-PROVISAO ACUM MA 13º SAL TOTAL GERAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15440,P13-PROVISAO AJUSTE P 13º SAL PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15445,P13-PROVISAO AJUSTE P 13º SAL PARTE VAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15450,P13-PROVISAO AJUSTE P 13º SAL TOTAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15455,P13-PROVISAO AJUSTE P INSS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15460,P13-PROVISAO AJUSTE P FGTS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15463,P13-PROVISAO AJUSTE P PIS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15465,P13-PROVISAO AJUSTE P 13º SAL TOTAL ENCA,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15470,P13-PROVISAO AJUSTE P 13º SAL TOTAL GERA,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15475,P13-PROVISAO AJUSTE N 13º SAL PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15480,P13-PROVISAO AJUSTE N 13º SAL PARTE VAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15485,P13-PROVISAO AJUSTE N 13º SAL TOTAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15490,P13-PROVISAO AJUSTE N INSS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15495,P13-PROVISAO AJUSTE N FGTS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15498,P13-PROVISAO AJUSTE N PIS 13º SAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15500,P13-PROVISAO AJUSTE N 13º SAL TOTAL ENCA,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15505,P13-PROVISAO AJUSTE N 13º SAL TOTAL GERA,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15595,P13 - AVOS 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,15596,P13 - BUSCA AVOS 13 SALARIO MES ANTERIOR,R,202305,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,20200,NUM ANUENIOS,R,202305,,,,,39.0,ACORDO TRABALHISTA,2610.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,20200,NUM ANUENIOS,R,202305,,,,,39.0,ACORDO TRABALHISTA,2610.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,21710,NUM AVOS FERIAS PROPORCIONAIS,R,202305,,,,,39.0,ACORDO TRABALHISTA,2610.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24000,PF-FERIAS ATUAL PROP PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24001,PF-FERIAS ATUAL PROP PARTE VAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24002,PF-1/3 FERIAS ATUAL PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24005,PF-TOTAL FERIAS ATUAL PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24006,PF-INSS FERIAS ATUAL PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24007,PF-FGTS FERIAS ATUAL PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24010,PF-TOTAL ENCAR FERIAS ATUAL PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24011,PF-TOTAL GERAL FERIAS ATUAL PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24012,PF-FERIAS ATUAL VENC PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24015,PF-FERIAS ATUAL VENC PARTE VAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24016,PF-1/3 FERIAS ATUAL VENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24017,PF-TOTAL FERIAS ATUAL VENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24020,PF-INSS FERIAS ATUAL VENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24021,PF-FGTS FERIAS ATUAL VENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24022,PF-TOTAL ENCAR FERIAS ATUAL VENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24025,PF-TOTAL GERAL FERIAS ATUAL VENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27429.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24052,PF-BAIXA FERIAS MES PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24055,PF-BAIXA FERIAS MES PARTE VAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24056,PF-BAIXA 1/3 FERIAS MES,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24057,PF-BAIXA TOTAL FERIAS MES,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24060,PF-BAIXA INSS FERIAS MES,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24061,PF-BAIXA FGTS FERIAS MES,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24062,PF-BAIXA ENCAR FERIAS MES,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24065,PF-BAIXA TOTAL GERAL FERIAS MES,R,202305,,,,,39.0,ACORDO TRABALHISTA,27394.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24066,PF-AJUSTA ACUM DIAS MES SEG PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24067,PF-AJUSTA ACUM DIAS MES SEG PARTE VAR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24080,PF-BAIXA FERIAS RESCISAO PARTE FIXA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24081,PF-BAIXA FERIAS RESCISAO PARTE VAR,R,202304,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24082,PF-BAIXA 1/3 FERIAS RESCISAO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24085,PF-BAIXA TOTAL FERIAS RESCISAO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24086,PF-BAIXA INSS FERIAS RESCISAO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24087,PF-BAIXA FGTS FERIAS RESCISAO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24090,PF-BAIXA TOTAL ENCAR FERIAS RESCISAO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24091,PF-BAIXA TOTAL GERAL FERIAS RESCISAO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24092,PF-BUSCA FERIAS 1 OCORRENCIA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24095,PF-BUSCA 1/3 FERIAS 1 OCORRENCIA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24096,PF-BUSCA MEDIA FERIAS 1 OCORRENCIA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24097,PF-BUSCA MEDIA 1/3 FERIAS 1 OCORRENCIA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24100,PF-BUSCA ABONO PECUNIARIO 1 OCORRENCIA,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24101,PF-BUSCA 1/3 ABONO PECUNIARIO 1 OCORRENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24102,PF-BUSCA MEDIA ABONO PECUNIARIO 1 OCORRE,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24105,PF-BUSCA MEDIA 1/3 ABONO PECUNIARIO 1 OC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24307,PF-BUSCA FERIAS MES SEGUINTE,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24311,PF-BUSCA MEDIA FERIAS MES SEGUINTE,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,24430,PF-IND FERIAS PROP MES ANT >= 10 MESES,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24641,P13-BUSCA 13 SALARIO PROPORCIONAL VAR,R,202304,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24645,P13-BUSCA 13 SALARIO PROPORCIONAL FIXO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24647,P13-BUSCA 13 SALARIO FIXO,R,202212,,,,,39.0,ACORDO TRABALHISTA,11401.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24650,P13-BUSCA 13 SALARIO VAR,R,202212,,,,,39.0,ACORDO TRABALHISTA,11401.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24696,BUSCA FGTS ADTO 13º ANO MENSAL,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24697,BUSCA FGTS ADTO 13º ANO ADTO 13º,R,202212,,,,,39.0,ACORDO TRABALHISTA,11401.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24702,P13-BUSCA FGTS 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,24711,P13-BUSCA FGTS 13 SALARIO RESCISAO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27440.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25025,NUM MEDIA HORAS EXTRAS FERIAS PROPORC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25026,NUM MEDIA DIF HORAS EXTRAS FERIAS PROPOR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25027,NUM MEDIA DEV HORAS EXTRAS FERIAS PROPOR,R,202302,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25030,NUM MEDIA HORAS EXTRAS FERIAS VENCIDAS,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25031,NUM MEDIA DIF HORAS EXTRAS FERIAS VENCID,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25040,NUM MEDIA HORAS EXTRAS 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25041,NUM MEDIA DIF HORAS EXTRAS 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25042,NUM MEDIA DEV HORAS EXTRAS 13 SALARIO,R,202302,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25060,VLR MEDIA HORAS EXTRAS FERIAS PROPORCION,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25061,VLR MEDIA DIF HORAS EXTRAS FERIAS PROPOR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25062,VLR MEDIA DEV HORAS EXTRAS FERIAS PROPOR,R,202302,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25065,VLR MEDIA HORAS EXTRAS FERIAS VENCIDAS,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25066,VLR MEDIA DIF HORAS EXTRAS FERIAS VENCID,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25075,VLR MEDIA HORAS EXTRAS 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25076,VLR MEDIA DIF HORAS EXTRAS 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25077,VLR MEDIA DEV HORAS EXTRAS 13 SALARIO,R,202302,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25095,NUM MEDIA ADIC NOTURNO FERIAS PROPORC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25096,NUM MEDIA DIF ADIC NOTURNO FERIAS PROPOR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25100,NUM MEDIA ADIC NOTURNO FERIAS VENCIDAS,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25110,NUM MEDIA ADIC NOTURNO 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25111,NUM MEDIA DIF ADIC NOTURNO 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25130,VLR MEDIA ADIC NOTURNO FERIAS PROPORC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25131,VLR MEDIA DIF ADIC NOTURNO FERIAS PROPOR,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25135,VLR MEDIA ADIC NOTURNO FERIAS VENCIDAS,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25145,VLR MEDIA ADIC NOTURNO 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25146,VLR MEDIA DIF ADIC NOTURNO 13 SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25285,IND MEDIA COMISSAO = PADRAO CLT,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25285,IND MEDIA COMISSAO = PADRAO CLT,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25310,IND MEDIA PR GR AD = PADRAO CLT,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25310,IND MEDIA PR GR AD = PADRAO CLT,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25485,TOTAL MEDIA HORAS CLT FERIAS PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
502,RET I RESCISAO RETIFICADORA,25485,TOTAL MEDIA HORAS CLT FERIAS PROP,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25486,TOTAL MEDIA HORAS CLT FERIAS VENC,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
502,RET I RESCISAO RETIFICADORA,25486,TOTAL MEDIA HORAS CLT FERIAS VENC,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
33,PROVISÃO DE 13º SALÁRIO,25487,TOTAL MEDIA HORAS CLT 13º SALARIO,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25682,NUM MESES FERIAS PROPORCIONAIS AUX,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25686,NUM DIAS DIREITO FER PROP,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25697,NUM FERIAS VENCIDAS,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25700,NUM MAX DIAS GOZO FER PROPORCIONAIS,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
32,PROVISÃO DE FÉRIAS,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202305,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25702,NUM MAX DIAS GOZO FER 2 VENCIDAS,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
32,PROVISÃO DE FÉRIAS,25702,NUM MAX DIAS GOZO FER 2 VENCIDAS,R,202302,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
