De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento
1,MENSAL,5490,BAZAR,D,199910,1,MENSAL,9820,OUTROS DESCONTOS
1,MENSAL,5520,FUNDO CX EMERGENCIAL CAESGH,D,200205,1,MENSAL,9820,OUTROS DESCONTOS
1,MENSAL,5590,FATOR MODERADOR HSBC ,D,200203,1,MENSAL,9820,OUTROS DESCONTOS
1,MENSAL,5630,SPP LOJINHA MES ANTERIOR,D,200401,1,MENSAL,9820,OUTROS DESCONTOS
1,MENSAL,5850,CONTRÔLE PORTÃO ELETRONICO,D,201205,1,MENSAL,9820,OUTROS DESCONTOS
1,MENSAL,22690,DESC. A MENOR REF. MES 07/97,D,199802,1,MENSAL,9820,OUTROS DESCONTOS
1,MENSAL,23250,DESC CONTROLE,D,201906,1,MENSAL,9820,OUTROS DESCONTOS
1,MENSAL,5400,LANCHONETE MES ANTERIOR,D,200310,1,MENSAL,9821,DIF OUTROS DESCONTOS
1,MENSAL,5100,DESC ADIANT FERIAS,D,201806,1,MENSAL,9900,DESCONTO ADIANTAMENTO FERIAS MES I
1,MENSAL,6080,DESC. ADIANTAMENTO FÉRIAS MES ANTERIOR,D,201110,1,MENSAL,9900,DESCONTO ADIANTAMENTO FERIAS MES I
1,MENSAL,23540,DESCONTO FERIAS,D,202310,1,MENSAL,9900,DESCONTO ADIANTAMENTO FERIAS MES I
1,MENSAL,5170,DEVOLUCAO SALDO DEVEDOR,D,202310,1,MENSAL,9990,INSUFICIENCIA SALDO MES ANTERIOR
1,MENSAL,10000,TOTAL PROVENTOS,R,202310,1,MENSAL,10000,TOTAL PROVENTOS
1,MENSAL,10360,TOTAL PROVENTOS AUX III,R,202310,1,MENSAL,10001,TOTAL DE PROVENTOS
1,MENSAL,10365,TOTAL PROVENTOS AUX I,R,202310,1,MENSAL,10003,TOTAL PROVENTOS AUX I
1,MENSAL,10375,TOTAL PROVENTOS AUX II,R,202310,1,MENSAL,10004,TOTAL PROVENTOS AUX II
1,MENSAL,10385,TOTAL PROV IV,R,202310,1,MENSAL,10005,TOTAL PROV IV
1,MENSAL,10010,TOTAL DESCONTOS,R,202310,1,MENSAL,10100,TOTAL DESCONTOS
1,MENSAL,10015,TOTAL DESCONTOS AUX I,R,202310,1,MENSAL,10101,TOTAL DE DESCONTOS
1,MENSAL,10005,TOTAL DESCONTOS AUX II,R,202310,1,MENSAL,10104,TOTAL DESCONTOS AUX II
1,MENSAL,10100,SALARIO LIQUIDO,R,202310,1,MENSAL,10200,LIQUIDO A RECEBER
1,MENSAL,10050,SALARIO CONTRATUAL,R,202310,1,MENSAL,11000,SALARIO CONTRATUAL
1,MENSAL,22840,VALOR DA BOLSA,R,201208,11,MENSAL ESTAGIARIOS,11003,BOLSA ESTAGIO CONTRATUAL
1,MENSAL,24085,VALOR PREMIO PRODUTIVIDADE,R,202310,1,MENSAL,11020,RES PRODUTIVIDADE
1,MENSAL,10730,ADICIONAL PERICULOSIDADE RESULTADO,R,202310,1,MENSAL,11025,RES PERICULOSIDADE
1,MENSAL,10980,INSAL 40% SOBRE PISO SAL. RESULTADO,R,201712,1,MENSAL,11030,RES INSALUBRIDADE
1,MENSAL,10520,TRIENIO RESULTADO,R,202310,1,MENSAL,11205,RES TRIENIO
1,MENSAL,10540,QUINQUENIO RESULTADO,R,202310,1,MENSAL,11210,RES QUINQUENIO
1,MENSAL,10120,BASE CALC FERIAS,R,202310,1,MENSAL,11400,BASE FERIAS
1,MENSAL,23395,BASE MED FER TAXA ENFE,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23400,BASE MED FER GRAT,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23405,BASE MEDIA FER GRAT EXTRA,R,202004,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23410,BASE MEDIA FER  GRAT ASS,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23415,BASE MEDIA FER  DIF GRAT,R,201906,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23420,BASE MEDIA FER GRAT FUNC,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23425,BASE MEDIA FER SAL SUBST,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23445,BASE  MED FER AD NOT,R,202110,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23450,BASE  MED FER AD NOTU,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23455,BASE  MED FER AD NOTUR,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23470,BASE HX 100 % MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23475,BASE HX 50% MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23480,BASE HX 50 % MED FER NAO HAB,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23485,BASE HX NOT MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23490,BASE HX DSR MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23495,BASE FERIADO MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23610,BASE MED FER QUEBRA DE CAIXA,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,23975,BASE MED SOBRE AVISO FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,24080,BASE MED DSR ADIC NOT FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,24125,BASE HX 50 % STS MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,24135,BASE HX 100 % STS MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,24175,BASE HX NOT STS MED FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,24425,BASE MED HRS SOBRE AVISO FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,24430,BASE MED DSR HRS SOBRE AVISO FER,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,24890,BASE MED PG BH FERIAS,R,202310,1,MENSAL,11401,BASE MEDIA FERIAS
1,MENSAL,10170,BASE CALC 13º SALARIO,R,201807,1,MENSAL,11415,BASE 13 SALARIO
1,MENSAL,10130,BASE CALC AFASTAMENTO,R,202310,1,MENSAL,11430,BASE AFASTAMENTO
1,MENSAL,24910,COMPOSIÇÃO SALARIAL,R,202310,1,MENSAL,11500,REMUNERACAO FIXA MENSAL
1,MENSAL,11010,BASE CALCULO SEGURO DESEMPREGO,R,201607,1,MENSAL,11505,BASE SEGURO DESEMPREGO
1,MENSAL,23130,BASE CALCULO SEGURO DESEMPREGO,R,202310,1,MENSAL,11505,BASE SEGURO DESEMPREGO
1,MENSAL,24160,SAL MAT/ FAMILIA,R,202310,1,MENSAL,11511,AUX BASE SALARIO FAMILIA
1,MENSAL,10790,BASE CALCULO ADICIONAL NOTURNO,R,202310,1,MENSAL,11525,BASE SALARIO HORA EXTRA E AD NOTURNO
1,MENSAL,22820,VALOR TOTAL HORAS EXTRAS,R,202310,1,MENSAL,11530,BASE VALOR HORAS EXTRAS MES
1,MENSAL,20090,QUANT HORAS TRAB MES (JORNADA TRABALHO),R,202310,1,MENSAL,11600,CARGA HORARIA MENSAL
1,MENSAL,10020,SALARIO CONT. INSS,R,202310,1,MENSAL,12000,BASE INSS MES
1,MENSAL,10035,SALARIO CONT. INSS AUX,R,202310,1,MENSAL,12001,BASE INSS AUX
1,MENSAL,10180,SAL CONTRIB INSS FERIAS,R,202310,1,MENSAL,12100,BASE INSS FERIAS
1,MENSAL,10190,SAL CONTRIB INSS 13º SALARIO,R,202310,1,MENSAL,12115,BASE INSS 13 SALARIO
1,MENSAL,10110,SAL CONTRIB INSS ATE O TETO,R,202310,1,MENSAL,12200,BASE INSS LIMITE TETO INSS
1,MENSAL,22480,GRPS-PERC CONTRIB EMPRESA,R,202310,1,MENSAL,12300,GPS-% INSS
1,MENSAL,22481,PERC CONTR FAP PARTE EMPRESA,R,202310,1,MENSAL,12302,GPS-% FAP
1,MENSAL,22482,PERC CONTR FAP  PARTE EMPRESA,R,202310,1,MENSAL,12302,GPS-% FAP
1,MENSAL,22490,PERC CONTR TERCEIROS,R,202310,1,MENSAL,12315,GPS-% TERCEIROS
1,MENSAL,22505,GRPS-CONTRIB FAP EMPRESA,R,202310,1,MENSAL,12445,GPS-SAT
1,MENSAL,22516,GRPS-CONTRIB SAT 1/3 FÉRIAS,R,202310,1,MENSAL,12445,GPS-SAT
1,MENSAL,22517,GRPS-CONTRIB TERC 1/3 FÉRIAS,R,202310,1,MENSAL,12445,GPS-SAT
1,MENSAL,22526,GRPS-CONTRIB SAT ATESTADO MED,R,202310,1,MENSAL,12445,GPS-SAT
1,MENSAL,22980,SALARIO MATERNIDADE P/ GRPS,R,202310,1,MENSAL,12789,GPS-TOTAL DEDUCAO SAL MATERNIDADE
1,MENSAL,20010,QUANT DEP SALARIO FAMILIA,R,202310,1,MENSAL,12850,NUM DEP SALARIO FAMILIA
1,MENSAL,10060,VALOR COTA SALARIO FAMILIA,R,202310,1,MENSAL,12855,VALOR COTA SALARIO FAMILIA
1,MENSAL,10030,REND TRIB BRUTOS,R,202310,1,MENSAL,13000,BASE BRUTA IRRF MES
1,MENSAL,10070,BASE CALC IRRF MES,R,202310,1,MENSAL,13000,BASE BRUTA IRRF MES
1,MENSAL,10200,REND TRIB BRUTOS FERIAS,R,202310,1,MENSAL,13100,BASE BRUTA IRRF FERIAS
1,MENSAL,10280,IRRF RECALCULADO FERIAS,R,202310,1,MENSAL,13101,RECALCULO BASE BRUTA IRRF FERIAS
1,MENSAL,10220,BASE CALC IRRF FERIAS,R,202310,1,MENSAL,13310,BASE LIQUIDA IRRF FERIAS
1,MENSAL,10080,DEDUCOES IRRF MES,R,202310,1,MENSAL,13600,DEDUCOES IRRF MES
1,MENSAL,24950,DEDUÇOES IRRF MES,R,202310,1,MENSAL,13600,DEDUCOES IRRF MES
1,MENSAL,10240,DEDUCOES IRRF FERIAS,R,202310,1,MENSAL,13605,DEDUCOES IRRF FERIAS
1,MENSAL,24955,DEDUÇOES LEGAIS IRRF FERIAS,R,202310,1,MENSAL,13605,DEDUCOES IRRF FERIAS
1,MENSAL,23010,DEDUCOES DEP IRRF,R,202310,1,MENSAL,13650,DEDUCAO DEPENDENTE IRRF MES
1,MENSAL,20040,QUANT DEP IRRF,R,202310,1,MENSAL,13695,NUM DEP IMPOSTO RENDA
1,MENSAL,24945,DEDUCOES IRRF MES DESCONTO SIMPLIFICADO,R,202310,1,MENSAL,13699,VALOR DEDUCAO SIMPLIFICADA
1,MENSAL,10040,BASE CALC FGTS MES,R,202310,1,MENSAL,14000,BASE FGTS MES
1,MENSAL,10075,BASE CALC FGTS MES AUX,R,202310,1,MENSAL,14005,BASE SAL POS FGTS
1,MENSAL,10090,FGTS MES,R,202310,1,MENSAL,14300,FGTS MES
1,MENSAL,10490,VALOR TOTAL PASSES ONIBUS,R,202310,1,MENSAL,17502,TOTAL CREDITO VALE TRANSPORTE
1,MENSAL,20220,QUANT PASSES ONIBUS,R,202310,1,MENSAL,17510,QTD PASSES ONIBUS DIA
1,MENSAL,12002,IDADE FUNCIONARIO,R,202310,1,MENSAL,18567,IDADE DO TITULAR
1,MENSAL,12065,IDADE DEPENDENTE 1,R,202310,1,MENSAL,18568,IDADE DO DEP1
1,MENSAL,12087,IDADE DEPENDENTE 2,R,202310,1,MENSAL,18569,IDADE DO DEP2
1,MENSAL,12088,IDADE DEPENDENTE 3,R,202310,1,MENSAL,18570,IDADE DO DEP3
1,MENSAL,12089,IDADE DEPENDENTE 4,R,202310,1,MENSAL,18571,IDADE DO DEP4
1,MENSAL,12090,IDADE DEPENDENTE 5,R,202310,1,MENSAL,18572,IDADE DO DEP5
1,MENSAL,11920,QUANT DIAS  ÚTEIS P/ REFEIÇÕES,R,201802,1,MENSAL,19641,DIAS COMPRA VR NORMAL
1,MENSAL,23390,BASE QUAT DE DIAS TRAB NO MES,R,202310,1,MENSAL,20003,NUM DIAS TRABALHADOS MENSALISTA
1,MENSAL,20000,QUANT DIAS TRAB MES,R,202310,1,MENSAL,20005,NUM DIAS TRABALHADOS MES
1,MENSAL,10510,QUANT TRIENIOS,R,202310,1,MENSAL,20205,NUM TRIENIOS
1,MENSAL,10530,QUANT QUINQUENIOS,R,202310,1,MENSAL,20210,NUM QUINQUENIOS
1,MENSAL,20150,QUANT DIAS LICENCA MATERNIDADE,R,202310,1,MENSAL,20405,NUM DIAS LICENCA MATERNIDADE
1,MENSAL,20031,NUM DIAS ATESTADO MEDICO  AUX DOENCA <=1,R,202310,1,MENSAL,20415,NUM DIAS AF AUXILIO DOENCA ATE O PRAZO
1,MENSAL,20032,NUM DIAS ATESTADO MEDICO  AUX DOENCA > 1,R,202310,1,MENSAL,20415,NUM DIAS AF AUXILIO DOENCA ATE O PRAZO
1,MENSAL,20035,TOTAL NUM DIAS ATESTADO MEDICO,R,202310,1,MENSAL,20415,NUM DIAS AF AUXILIO DOENCA ATE O PRAZO
1,MENSAL,20034,NUM DIAS ATESTADO MEDICO ACID TRAB <=15,R,202308,1,MENSAL,20425,NUM DIAS AF AUXILIO AC TRABALHO ATE O PR
1,MENSAL,20033,NUM DIAS ATESTADO MEDICO ACID TRAB >15,R,202302,1,MENSAL,20430,NUM DIAS AFASTAMENTO ACID TRAB >15 DIAS
1,MENSAL,20070,QUANT HORAS EXTRAS 50%,R,201908,1,MENSAL,20600,QTD HORAS EXTRAS 50%
1,MENSAL,22670,QUANT H EXT 50%,R,202310,1,MENSAL,20600,QTD HORAS EXTRAS 50%
1,MENSAL,24155,HORAS EXTRA,R,202310,1,MENSAL,20600,QTD HORAS EXTRAS 50%
1,MENSAL,20080,QUANT HORAS EXTRAS 100%,R,202306,1,MENSAL,20650,QTD HORAS EXTRAS 100%
1,MENSAL,20230,QUANT HORAS EXTRAS NOTURNA,R,202310,1,MENSAL,20860,QTD HORAS EXTRAS NOTURNAS
1,MENSAL,24215,QUANT HORAS DE SOBREAVISO,R,202302,1,MENSAL,20910,QTD HORAS SOBREAVISO
1,MENSAL,20210,QUANT HORAS ADICIONAL NOTURNO,R,202310,1,MENSAL,21100,QTD ADICIONAL NOTURNO 20%
1,MENSAL,20060,QUANT DIAS FALTAS INJUSTIFICADAS,R,202310,1,MENSAL,21400,QTD. DIAS FALTAS INJUSTIFICADAS
1,MENSAL,23020,QUANT. FALTAS ESTAGIARIO,R,202212,11,MENSAL ESTAGIARIOS,21400,QTD. DIAS FALTAS INJUSTIFICADAS
1,MENSAL,10950,QUANT FALTAS MES ANTERIOR,R,201612,1,MENSAL,21401,DIF QTD. DIAS FALTAS INJUSTIFICADAS
1,MENSAL,24095,QUANT DIAS DE SUSPENSÃO,R,202306,1,MENSAL,21405,QTD. DIAS FALTAS SUSPENSAO
1,MENSAL,22630,JUSTIFICATIVA FALTAS,R,200211,1,MENSAL,21415,QTD DIAS FALTAS JUSTIFICADAS
1,MENSAL,10960,QUANT ATRASO MINUTOS,R,202310,1,MENSAL,21420,QTD ATRASOS MINUTOS
1,MENSAL,11070,QUANT MINUTOS SAIDA ANTECIPADA,R,202007,1,MENSAL,21420,QTD ATRASOS MINUTOS
1,MENSAL,10940,QUANT DIAS REPOUSO REMUNERADO,R,202310,1,MENSAL,21495,QTD. DIAS DESCONTO DSR
1,MENSAL,22740,QUANT DIAS FALTAS REP. REMUNERADO,R,202310,1,MENSAL,21495,QTD. DIAS DESCONTO DSR
1,MENSAL,24345,QUANT HORAS NEGATIVAS (BANCO DE HORAS),R,202306,1,MENSAL,21520,QTD DESC SALDO NEGATIVO BANCO DE HORAS
1,MENSAL,20030,QUANT DIAS AFASTAMENTO MES,R,202310,1,MENSAL,21604,NUM DIAS AFASTAMENTO MES
1,MENSAL,22780,QUANT DIAS NAO TRAB ADMISSAO,R,202310,1,MENSAL,21606,NUM DIAS NAO TRAB ADMISSAO
1,MENSAL,22790,QUANT DIAS NAO TRAB RESCISAO,R,202310,1,MENSAL,21609,NUM DIAS NAO TRAB RESCISAO
1,MENSAL,22810,QUANT DIAS NAO UTEIS DSR,R,202310,1,MENSAL,21610,NUM DIAS DSR ( DOMINGOS / FERIADOS )
1,MENSAL,22770,QUANT DIAS UTEIS DSR,R,202310,1,MENSAL,21611,NUM DIAS UTEIS DSR
1,MENSAL,20170,QUANT MESES 13º SALARIO,R,200912,1,MENSAL,21700,NUM AVOS 13 SALARIO
1,MENSAL,20180,QUANT MESES FERIAS PROPORCIONAIS,R,202002,1,MENSAL,21710,NUM AVOS FERIAS PROPORCIONAIS
1,MENSAL,20120,QUANT DIAS FERIAS MES SEGUINTE,R,202304,1,MENSAL,21726,NUM DIAS FERIAS MES SEGUINTE I
1,MENSAL,20100,QUANT DIAS ABONO PECUNIARIO TOTAL,R,202309,1,MENSAL,21735,NUM DIAS AB PEC TOTAL I
1,MENSAL,24170,GRATIFICAÇÕES,R,202310,1,MENSAL,21755,NUM DIAS GRATIFICACAO
1,MENSAL,23525,BASE MED ABONO FER,R,202310,1,MENSAL,25510,RES MEDIA ABONO PEC MES I
1,MENSAL,20110,QUANT DIAS FERIAS TOTAL,R,202310,1,MENSAL,25691,NUM DIAS FERIAS TOTAL I
1,MENSAL,23140,NUM DIAS CORRETO MES,R,202310,1,MENSAL,25986,NUM DIAS CORRETOS MES
1,MENSAL,11785,INDICADOR MATERNIDADE >= 01.09.2003,R,202310,1,MENSAL,26177,INDICADOR MATERNIDADE >= 01/09/2003
1,MENSAL,11790,INDICADOR MATERNIDADE < 01.09.2003,R,202310,1,MENSAL,26180,INDICADOR MATERNIDADE < 01/09/2003
1,MENSAL,2250,SAL MATERNIDA S/ CONV,R,201301,1,MENSAL,26181,SALARIO MATERNIDADE - SEM CONVENIO
1,MENSAL,10560,INDIC INSAL 20% SOBRE SALARIO MINIMO,R,202310,1,MENSAL,27100,INDIC INSAL 20% SOBRE SALARIO MINIMO
1,MENSAL,10563,IND INSAL 20% PISO ENF,R,202310,1,MENSAL,27101,IND INSAL 20% PISO ENF
1,MENSAL,10570,INDIC INSAL 20% SOBRE SALARIO BASE,R,202211,1,MENSAL,27102,INDIC INSAL 20% SOBRE SALARIO BASE
1,MENSAL,10580,INDIC INSAL 40% SOBRE SALARIO BASE,R,202008,1,MENSAL,27103,INDIC INSAL 40% SOBRE SALARIO BASE
1,MENSAL,10590,INSAL 20% SOBRE PISO SAL RESULTADO,R,202310,1,MENSAL,27104,INSAL 20% SOBRE PISO SAL RESULTADO
1,MENSAL,10593,INSAL 20% PISO ENF,R,202310,1,MENSAL,27105,INSAL 20% PISO ENF
1,MENSAL,10600,INSAL 20% SOBRE SALARIO BASE RESULTADO,R,202211,1,MENSAL,27106,INSAL 20% SOBRE SALARIO BASE RESULTADO
1,MENSAL,10610,INSAL 40% SOBRE SALARIO BASE RESULTADO,R,202008,1,MENSAL,27107,INSAL 40% SOBRE SALARIO BASE RESULTADO
1,MENSAL,10620,VALOR GRATIFICACAO,R,202310,1,MENSAL,27110,VALOR GRATIFICACAO
1,MENSAL,10660,QUANT MEDIA HORAS EXTRAS 50% (13º),R,201807,1,MENSAL,27120,QUANT MEDIA HORAS EXTRAS 50% (13º)
1,MENSAL,10690,MEDIA HORAS EXTRAS 50% 13º SALARIO,R,201807,1,MENSAL,27121,MEDIA HORAS EXTRAS 50% 13º SALARIO
1,MENSAL,10700,MEDIA HORAS EXTRAS 100% 13º SALARIO,R,201807,1,MENSAL,27122,MEDIA HORAS EXTRAS 100% 13º SALARIO
1,MENSAL,10710,MEDIA ADICIONAL NOTURNO FERIAS,R,201807,1,MENSAL,27123,MEDIA ADICIONAL NOTURNO FERIAS
1,MENSAL,10780,MEDIA ADICIONAL NOTURNO 13º SALARIO,R,201807,1,MENSAL,27124,MEDIA ADICIONAL NOTURNO 13º SALARIO
1,MENSAL,10800,QUANT MEDIA ADIC NOTURNO (FERIAS),R,201807,1,MENSAL,27125,QUANT MEDIA ADIC NOTURNO (FERIAS)
1,MENSAL,10810,QUANT MEDIA HORAS EXTRAS 50% (FERIAS),R,201807,1,MENSAL,27126,QUANT MEDIA HORAS EXTRAS 50% (FERIAS)
1,MENSAL,10830,MEDIA HORAS EXTRAS 50% FERIAS,R,201807,1,MENSAL,27127,MEDIA HORAS EXTRAS 50% FERIAS
1,MENSAL,10820,QUANT MEDIA HORAS EXTRAS 100% FERIAS,R,201807,1,MENSAL,27128,MEDIA HORAS EXTRAS 100% FERIAS
1,MENSAL,10840,MEDIA HORAS EXTRAS 100% FERIAS,R,201807,1,MENSAL,27128,MEDIA HORAS EXTRAS 100% FERIAS
1,MENSAL,10855,MEDIA ADCIONAL NOTURNO 20% BASE 13º SALA,R,201807,1,MENSAL,27129,MEDIA ADCIONAL NOTURNO 20% BASE 13º SALA
1,MENSAL,10860,MEDIA ADICIONAL NOTURNO RESCISAO,R,201807,1,MENSAL,27130,MEDIA ADICIONAL NOTURNO RESCISAO
1,MENSAL,10870,MEDIA HORAS EXTRAS 50% RESCISAO,R,201807,1,MENSAL,27131,MEDIA HORAS EXTRAS 50% RESCISAO
1,MENSAL,10880,MEDIA HORAS EXTRAS 100% RESCISAO,R,201807,1,MENSAL,27132,MEDIA HORAS EXTRAS 100% RESCISAO
1,MENSAL,10890,MAIOR REMUNERACAO,R,202310,1,MENSAL,27133,MAIOR REMUNERACAO
1,MENSAL,24020,MAIOR REMUNERAÇAO CUSTO FUNCIONARIO,R,202310,1,MENSAL,27133,MAIOR REMUNERACAO
1,MENSAL,10910,INDICADOR ADICIONAL DE HORAS TRABALHADAS,R,199903,1,MENSAL,27134,INDICADOR ADICIONAL DE HORAS TRABALHADAS
1,MENSAL,10920,ADCIONAL DE HORAS TRABALHADAS RESULTADO,R,199903,1,MENSAL,27135,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,10930,QUANT FILHOS PARA VALE CRECHE,R,201805,1,MENSAL,27136,QUANT FILHOS PARA VALE CRECHE
1,MENSAL,10970,INDIC INSAL 40% SOBRE SALARIO MINIMO,R,201712,1,MENSAL,27137,INDIC INSAL 40% SOBRE SALARIO MINIMO
1,MENSAL,11000,MEDIA DE SOBREAVISO,R,202103,1,MENSAL,27138,MEDIA DE SOBREAVISO
1,MENSAL,11040,VALOR DO ADCIONAL NOTURNO 20%,R,202310,1,MENSAL,27139,VALOR DO ADCIONAL NOTURNO 20%
1,MENSAL,11910,VALOR DA GRATIFICAÇÃO FUNÇÃO,R,202310,1,MENSAL,27140,VALOR DA GRATIFICAÇÃO FUNÇÃO
1,MENSAL,10480,6% REMUNERACAO (VALE TRANSPORTE),R,202310,1,MENSAL,27141,6% REMUNERACAO (VALE TRANSPORTE)
1,MENSAL,12082,CODIGO DEP 1,R,202310,1,MENSAL,27143,CODIGO DEP 1
1,MENSAL,12083,CODIGO DEP 2,R,202310,1,MENSAL,27144,CODIGO DEP 2
1,MENSAL,12084,CODIGO DEP 3,R,202310,1,MENSAL,27145,CODIGO DEP 3
1,MENSAL,12085,CODIGO DEP 4,R,202310,1,MENSAL,27146,CODIGO DEP 4
1,MENSAL,12086,CODIGO DEP 5,R,202310,1,MENSAL,27147,CODIGO DEP 5
1,MENSAL,22920,NUMERO DE DIAS UTEIS(DIA DA SEMANA),R,202310,1,MENSAL,27148,NUMERO DE DIAS UTEIS(DIA DA SEMANA)
1,MENSAL,22930,NUMERO DE SABADO DO MES,R,202310,1,MENSAL,27149,NUMERO DE SABADO DO MES
1,MENSAL,12000,IND 01 - UNIEMPRESA - ENF,R,202310,1,MENSAL,27155,IND 01 - UNIEMPRESA - ENF
1,MENSAL,12001,BSC VLR 01 - UNIEMPRESA - ENF,R,202310,1,MENSAL,27156,BSC VLR 01 - UNIEMPRESA - ENF
1,MENSAL,12003,VLR 01 - UNIEMPRESA - ENF,R,202310,1,MENSAL,27157,VLR 01 - UNIEMPRESA - ENF
1,MENSAL,12004,IND 02 - UNIEMPRESA - APTO,R,202310,1,MENSAL,27158,IND 02 - UNIEMPRESA - APTO
1,MENSAL,12005,IND 03 - UNIEMPRESA - COOP - ENF - 50%,R,202310,1,MENSAL,27159,IND 03 - UNIEMPRESA - COOP - ENF - 50%
1,MENSAL,12006,IND 04 - UNIEMPRESA - COOP - APTO 50%,R,202310,1,MENSAL,27160,IND 04 - UNIEMPRESA - COOP - APTO 50%
1,MENSAL,12008,IND 06 - UNIEMPRESA - COOP - APTO 30% ,R,202205,1,MENSAL,27161,IND 06 - UNIEMPRESA - COOP - APTO 30% 
1,MENSAL,12009,IND 07 - UNIFACIL - ENF - CON - 30%,R,202302,1,MENSAL,27162,IND 07 - UNIFACIL - ENF - CON - 30%
1,MENSAL,12011,VLR 02 - UNIEMPRESA - APTO,R,202310,1,MENSAL,27163,VLR 02 - UNIEMPRESA - APTO
1,MENSAL,12012,VLR 03 - UNIEMPRESA - COOP - ENF - 50%,R,202310,1,MENSAL,27164,VLR 03 - UNIEMPRESA - COOP - ENF - 50%
1,MENSAL,12013,VLR 04 - UNIEMPRESA - COOP - APTO - 50%,R,202310,1,MENSAL,27165,VLR 04 - UNIEMPRESA - COOP - APTO - 50%
1,MENSAL,12015,VLR 06 - UNIEMPRESA - COOP - APTO - 30%,R,202205,1,MENSAL,27166,VLR 06 - UNIEMPRESA - COOP - APTO - 30%
1,MENSAL,12016,VLR 07 - UNIFACIL - ENF - CONS - 30%,R,202302,1,MENSAL,27167,VLR 07 - UNIFACIL - ENF - CONS - 30%
1,MENSAL,12018,BSC VLR 02 - UNIEMPRESA - APTO,R,202310,1,MENSAL,27168,BSC VLR 02 - UNIEMPRESA - APTO
1,MENSAL,12019,BSC VLR 03 - UNIEMP - COOP - ENF - 50%,R,202310,1,MENSAL,27169,BSC VLR 03 - UNIEMP - COOP - ENF - 50%
1,MENSAL,12020,BSC VLR 04 - UNIEMP - COOP - APTO - 50%,R,202310,1,MENSAL,27170,BSC VLR 04 - UNIEMP - COOP - APTO - 50%
1,MENSAL,12021,BSC VLR 05 - UNIEMP - COOP - ENF - 30%,R,202310,1,MENSAL,27171,BSC VLR 05 - UNIEMP - COOP - ENF - 30%
1,MENSAL,12022,BSC VLR 06 - UNIEMP - COOP - APTO - 30%,R,202310,1,MENSAL,27172,BSC VLR 06 - UNIEMP - COOP - APTO - 30%
1,MENSAL,12023,BSC VLR 07 - UNIFACIL - ENF - CONS - 30%,R,202310,1,MENSAL,27173,BSC VLR 06 - UNIEMP - COOP - APTO - 30%
1,MENSAL,12024,BSC VLR 08 - UNIFACIL - ENF - CET - 30%,R,202310,1,MENSAL,27174,BSC VLR 08 - UNIFACIL - ENF - CET - 30%
1,MENSAL,12025,VLR 01 - UNIEMPRESA - ENF DEP 1,R,202310,1,MENSAL,27175,VLR 01 - UNIEMPRESA - ENF DEP 1
1,MENSAL,12026,VLR 01 - UNIEMPRESA - ENF DEP 2,R,202306,1,MENSAL,27176,VLR 01 - UNIEMPRESA - ENF DEP 2
1,MENSAL,12027,VLR 01 - UNIEMPRESA - ENF DEP 3,R,201905,1,MENSAL,27177,VLR 01 - UNIEMPRESA - ENF DEP 3
1,MENSAL,12030,VLR 02 - UNIEMPRESA - APTO DEP 1,R,202310,1,MENSAL,27178,VLR 02 - UNIEMPRESA - APTO DEP 1
